video_id,title,channel_title,published_at,category_id,tags,duration,views,likes,comments,region
CRqaPk2dhyM,The Final Five Nights At Freddy's 2 Trailer Is Hiding A Big Secret...,3C Films,2025-11-05T07:59:41Z,24,"['five nights at freddys', 'fnaf', 'fnaf movie', 'fnaf movie 2', 'trailer', 'fnaf movie trailer', 'fnaf trailer breakdown', 'trailer reaction', 'trailer breakdown', '3cfilms', '3c films', ""five nights at freddy's 2""]",PT9M39S,73848,5498,318,US
1EJiDELYp6c,The new Witcher is so bad now..,Asmongold TV  ,2025-11-05T16:00:01Z,20,"['asmongold', 'asmongold reacts', 'asmongold wow', 'asmongold highlights', 'asmongold youtube', 'world of warcraft', 'asmongold funny', 'asmongold tv', 'asmongold channel', 'zackrawrr']",PT41M42S,494463,21556,4256,US
3na6uJPQnwg,Sin Bandera - Que Lloro (Letra/Lyrics),Stellar Music,2025-11-04T19:16:07Z,10,"['stellar music', 'Sin Bandera - Que Lloro', 'Letra', 'Lyrics', 'Sin Bandera - Que Lloro (Letra/Lyrics)', 'Sin Bandera', 'Que Lloro', 'sin bandera', 'que lloro', 'letra', 'lyrics', 'sin bandera que lloro', 'que lloro letra', 'que lloro sin bandera', 'que lloro letra sin bandera', 'sin bandera que lloro letra', 'sin bandera letra que lloro', 'sin bandera que lloro lyrics', 'que lloro sin bandera letra', 'que lloro sin bandera lyrics', 'letra que lloro sin bandera', 'Sin Bandera Que Lloro', 'Letra Que Lloro Sin Bandera']",PT4M1S,504461,437,5,US
Pe1OYjL6uHg,The Mummy 4 Teaser 2028: It Finally Happened!,Emergency Awesome,2025-11-05T18:08:31Z,24,[],PT11M58S,65477,3487,661,US
y8dTWkVi2cQ,DISPATCH Episode 5 & 6 Gameplay Walkthrough FULL GAME  [4K 60FPS] - No Commentary,MKIceAndFire,2025-11-05T20:00:08Z,20,"['Dispatch', 'Dispatch Game', 'Dispatch Episode 5', 'Dispatch Episode 6', 'Dispatch Gameplay', 'Dispatch Walkthrough Part 1', 'MKIceAndFire', 'No', 'Commentary', 'Dispatch Ending', 'Dispatch Full Game', 'PS5 Pro', 'PS5', 'Xbox Series X', 'PS4', 'PC', 'Video Game', 'Campaign', 'Singleplayer']",PT1H35M5S,142698,7720,586,US
67JOBIX2MsU,"Don’t Stop Believin’ - Music Travel Love & Friends (at Shura Island, The Red Sea)",Music Travel Love,2025-11-05T01:00:02Z,10,"['Music Travel Love', 'musictravellove', ""Don't Stop Believing"", ""Don't Stop Believin"", 'Red Sea', 'Acoustic Cover', 'Live', 'Lyrics', 'Classic songs', 'Music Travel Love Songs', 'Best Covers', 'Zena Emad', 'Hamza Hawsawi', 'Zena Emad Songs']",PT3M40S,1728196,7807,320,US
UtZ1qya0X2M,The Abandons | Official Trailer | Netflix,Netflix,2025-11-05T16:00:00Z,24,"['Blood', 'Family', 'Family Drama', 'Gillian Anderson', 'Gritty', 'Kurt Sutter', 'Lena Headey', 'Lucas Till', 'Matriarchs', 'Nick Robinson', 'Sons of Anarchy', 'TV Drama', 'The Abandons', 'Washington', 'Western']",PT2M8S,146683,3020,238,US
VdRQPAp4XEs,PowerWashing is so back...,SMii7Y,2025-11-05T20:13:00Z,20,"['smii7y', 'smii7yplus', 'smii7y+', 'smii7y plus', 'powerwash simulator 2', 'powerwash simulator 2 gameplay', 'powerwash simulator 2 first look', 'powerwash simulator 2 steam', 'powerwash simulator', 'lets play powerwash simulator 2', 'powerwash simulator 2 ep 1', 'powerwash simulator 2 game', 'powerwash simulator 2 part 1', 'powerwash', 'simulator games', 'power wash simulator 2', 'power wash simulator']",PT36M47S,306247,29492,1585,US
lFeqgeliXOI,*NSYNC - This I Promise You (Lyrics),Glim R&B,2025-11-04T17:24:22Z,10,"['This I Promise You *NSYNC', '*NSYNC This I Promise You', 'I will take you in my arms', 'And hold you right where you belong', ""'Til the day my life is through"", 'This I promise you babe', 'Just close your eyes', 'Each loving day', ""I know this feeling won't go away"", 'Every word I say is true', 'This I promise you', 'This I Promise You', 'this I promise you', 'nsync this I promise you', 'this is promise you nsync', 'nsync', 'NSYNC', '*NSYNC', 'I promise you', 'I promise you baby', 'hold you right where you belong', 'Nsync']",PT4M51S,1438417,1980,37,US
xbMFkZSdV_A,I WATCHED THE FNAF 2 MOVIE TRAILER EARLY,Dawko,2025-11-05T20:18:36Z,20,"['five nights at freddys', 'fnaf movie', 'fnaf trailer', ""five nights at freddy's movie"", 'fnaf security breach', 'fnaf', 'security breach', 'security breach dlc', 'fnaf security breach dlc', ""five nights at freddy's"", ""five nights at freddy's security breach"", 'security breach ruin', 'fnaf security breach ruin', 'fnaf security breach ruin dlc', 'fnaf dlc', 'security breach teaser', 'fnaf teaser', 'dawko', 'teaser']",PT21M39S,34607,4513,303,US
0RlOFsUE-JQ,Steal A Brainrot But Everything is a Ritual,Doodle and Arkey,2025-11-05T23:30:00Z,20,"['Roblox', 'Roblox doors', 'roblox story', 'roblox storytime', 'roblox story new', 'roblox news', 'roblox game', 'roblox doors floor 2', 'roblox doors 2', 'roblox new', 'roblox shorts', 'robloxia', 'roblox brookhaven', 'brookhavenRP', 'Brookhaven roblox', 'Doodle and Arkey', 'Steal A Brainrot But Everything is a Ritual', 'Doodle and arkey', 'arkey and doodle', 'doodle and arkey steal a brainrot']",PT18M50S,115353,2429,415,US
2Zs1T7hI8kA,Natanael Cano & Gabito Ballesteros - Perlas Negras [Letra],Rick Tunes,2025-11-04T23:15:06Z,10,"['Natanael Cano', 'Gabito Ballesteros', 'Perlas Negras', 'latin', 'urban', 'reggeton', 'reggeaton', 'sub', 'lyrics', 'letra', 'ricktunes', 'tiktok', 'windows95', 'aesthetic', 'retro', 'alternative music', 'regional mexicano']",PT3M24S,314010,390,5,US
_AjPk7_lrgA,SCREAM 7 TRAILER BREAKDOWN! Easter Eggs & Clues You Missed!,New Rockstars,2025-11-05T20:09:56Z,24,"['new rockstars', 'new rockstars youtube', 'youtube new rockstars', 'scream', 'scream 7', 'scream 7 trailer', 'scream 7 trailer reaction', 'scream 7 trailer breakdown', 'scream 7 easter egg', 'sidney prescott', 'neve campbell', 'hello sidney', 'scream billy', 'scream stu', 'scream opening scene', 'scream 6']",PT12M5S,21915,1670,137,US
gNX63-HcDKg,Dispatch: Episode 5 & 6 - Full Game Playthrough,BrosClanYt,2025-11-05T18:44:36Z,20,"['dispatch episode 5', 'dispatch full game', 'dispatch episode 6', 'dispatch episode 5 and 6', 'dispatch episode 5 & 6 full game', 'dispatch episode 5 & 6', 'dispatch episode 5 and 6 walkthrough', 'dispatch full walkthrough', 'dispatch full gameplay', 'dispatch gameplay', 'dispatch', 'dispatch episode 5 and 6 full gameplay', 'episode 5 and 6 dispatch', 'episode 5 & 6 dispatch', 'episode 5 dispatch', 'episode 6 dispatch', 'dispatch 5 and 6', 'dispatch episodes 5 & 6', 'dispatch episodes 5 and 6', 'dispatch game']",PT1H31M22S,134350,3778,315,US
DxkN7gqHx0U,Lauryn Hill - Ex-Factor,Old Memories,2025-11-04T16:37:41Z,22,"['80s music hits', 'best 80s songs', '80s greatest hits', '80s hits', '80s songs', 'best old songs', '80s oldies music', 'greatest 80s songs', 'best 80s hits', 'best oldies song of 1980', 'the best of 80s oldies', '80s songs playlist', 'old songs all time', 'Lauryn Hill - Ex-Factor', 'Ex-Factor', 'Lauryn Hill']",PT5M27S,598989,1182,9,US
Y4c-b2MtpME,THE FINAL FNAF 2 MOVIE TRAILER JUST DROPPED..,FusionZGamer,2025-11-05T05:42:01Z,20,"['fnaf movie 2 trailer', 'fnaf movie 2 markiplier', 'fnaf movie 2 song', 'fnaf 2 movie', 'fnaf', 'fnaf movie 2 leak', 'fnaf movie bonnie', 'fnaf movie 2', 'fnaf 2 trailer', 'five nights at freddy’s movie 2', 'fnaf 2 trailer leak']",PT14M14S,113678,6775,1061,US
iQ4LqWRPJsg,The Playoff Game of the DECADE! Wheel of MUT! Ep. #17,MMG,2025-11-05T23:30:12Z,17,['mmg'],PT35M11S,95463,7218,473,US
1bgqRdqRT0Y,Víctor Manuelle - Apiádate de Mi (Letra/Lyrics),Mi Trocona Lyrics,2025-11-05T15:30:01Z,22,"['victor manuelle', 'apiadate de mi', 'victor manuelle apiadate de mi', 'victor manuelle apiadate de mi letra', 'victor manuelle apiadate de mi lyrics', 'victor valverde letra', 'apiadate de mi letra', 'un corazón desesperado', 'el alma rota en mil pedazos', 'no tengo remedio ya me tienes indefenso', 'por dios no me ignores más', 'déjame darte un beso', 'apiádate de mi no seas así', 'cualquiera puede cometer algún error', 'latin', 'latin music', 'latino', 'letra', 'lyrics', 'musica', 'spanish', 'regional mexico', 'colombia']",PT5M5S,219790,504,4,US
F-woJm-WSxo,Marvel Studios' Wonder Man - Official 'Stream On January 27' Trailer (2026) Yahya Abdul-Mateen II,IGN,2025-11-05T17:22:04Z,24,"['Action', 'Disney Plus', 'Marvel', 'On-Demand', 'Wonder Man']",PT54S,33126,533,83,US
E4NGIiiyn9w,I Secretly Cheated in ADMIN Lucky Block Race!,jetski,2025-11-05T14:00:23Z,20,"['jetski', 'jetski blox', 'jetski roblox', 'jetski blox fruit', 'Secretly Cheating in a Lucky Block Race', 'i secretly cheated in a lucky block race!', 'i secretly cheated in ADMIN Lucky Block Race', 'cheating in a lucky block race', 'i cheated in a lucky block race', 'cheating in ADMIN Lucky Block Race', 'cheating in an ADMIN Lucky Block Race']",PT20M31S,758815,7962,1438,US
TN4LP7j5cbo,JISOO X ZAYN - EYES CLOSED (OFFICIAL LYRIC VIDEO),JISOO,2025-11-04T15:00:04Z,10,"['YG Entertainment', 'YG', '와이지', 'K-po\u200bp', 'BLACKPINK', '블랙핑크', '블핑', '지수', 'JISOO', 'BLINK', '블링크', 'jisoo', 'BLISSOO', 'Zayn', 'Eyes Closed', 'MUSICVIDEO', 'MV']",PT3M1S,5145686,57328,3867,US
tC1RLFpOjaI,Power Book III: Raising Kanan | Season 5 Official Teaser | STARZ,STARZ,2025-11-05T18:01:08Z,24,"['Power book III', 'Raising Kanan', 'Power Kanan', 'Power never ends', 'legacy', 'sneak peek', 'preview', 'Starz', 'television', 'tv', 'new power', 'aftermath', 'spinoff', 'Power spinoff', 'finale', 'new', 'new episodes', 'Power', 'Power on Starz', 'Power III on Starz', 'Power Book III: Kanan clip', 'Power book III: Raising Kanan Official Clip', 'power book kanan', 'Trailer', 'Kanan Power Book Trailer', 'raising kanan sneak peek', 'new season', 'raising kanan', 'season 5', 'teaser', 'official teaser', 'Kanan season 5 teaser']",PT32S,10966,736,159,US
HyTVj7yODjU,R.I.P. Brainrot..,CaylusBlox,2025-11-05T19:28:20Z,20,"['caylusblox', 'caylus roblox', 'caylus', 'caylus gaming', 'caylus infinite', 'infinite lists', 'calus', 'callus', 'calis', 'roblox', 'caylus horror', 'caylus scary', 'caylus scariest', 'caylus scary myths', 'caylus creepy', 'caylus roblox horror', 'caylus roblox scary', 'R.I.P. Brainrot..', 'brainrot', 'caylus steal a brainrot', 'caylus aura', 'caylus stream', 'caylus steal a brainrot update', 'caylus rip brainrot']",PT14M12S,518741,6762,1829,US
NnW9qdCefTs,IV OF SPADES - Rewind (Official Lyric Video),IV OF SPADES,2025-11-05T10:00:43Z,10,"['iv of spades', 'aura', 'nanaman', 'mundo', 'unique salonga', 'zild benitez', 'blaster silonga', 'badjao de castro', 'opm', 'cup of joe', 'december avenue', 'bini', 'sb19', 'ben and ben', 'indie rock', 'alternative', 'sino', 'cozy cove', 'wish', 'pinoy music', 'filipino music', 'eraserheads', 'rivermaya', 'rico blanco', 'konsensya', 'ely buendia', 'suliranin', 'sindi', 'araw gabi']",PT3M43S,369134,6350,709,US
c_YrKdMPw2k,Honest Trailers | Peacemaker,Screen Junkies,2025-11-04T18:00:54Z,1,[],PT9M47S,267376,12990,836,US
HPJMWvIvd8s,Exposing 25 STEAL A BRAINROT SECRETS..,KAYE,2025-11-05T23:39:43Z,20,"['KAYE', 'Steal A Brainrot', 'Roblox', 'Exposing 25 STEAL A BRAINROT SECRETS..', 'exposing', 'secrets', 'roblox game', 'steal anything']",PT11M13S,90552,2938,644,US
dvLlvTmXsuw,Yungeen Ace - Problem (Official Video),Yungeen Ace,2025-11-05T00:00:28Z,10,"['yungeen ace', 'jacksonville florida', 'florida', 'jacksonville', 'lil durk', 'moneybagg yo', 'lil baby', 'nba youngboy', 'youngboy never broke again', 'nocap', 'jaydayoungan', 'all on me', 'kodak black', 'Bossman Dlow', 'YTB Fatt', 'problem', 'yungeen ace problem']",PT2M4S,216192,18184,1583,US
doeHLbjIxdk,DRAGON BALL Xenoverse 2 - Official Ultra Instinct Goku Trailer,SLOplays,2025-11-05T20:16:42Z,20,"['dragon ball xenoverse 2', 'dragon ball xenoverse', 'xenoverse 2', 'xenoverse 2 dlc 20', 'dragon ball xenoverse 2 dlc 20', 'xenoverse dlc 20', 'xenoverse 2 free update', 'xenoverse 2 update', 'xenoverse', 'dlc 20', 'xenoverse 2 new free update', 'xenoverse 2 festival skills', 'xenoverse 2 how to get festival skills', 'xenoverse 2 how to unlock festival skills', 'xenoverse 2 all festival skills', 'xenoverse 2 all hidden skills', 'xenoverse 2 5th festival', 'xenoverse 2 5th festival skills', 'xenoverse 2 hidden dlc']",PT19S,10122,505,102,US
B_f68VdFcOg,I Paid WAY TOO MUCH for this..,Tyler & Snowi,2025-11-05T22:42:01Z,20,"['roblox', 'funny', 'moments', 'roblox funny moments', 'funny moments', 'roblox funny games', 'roblox obby', 'roblox obby games', 'roblox obby gameplay', 'roblox obby speedrun', 'roblox pay to win', 'roblox pay to win games', 'roblox pay 2 win', 'roblox pay to win simulators', 'pay to win', 'pay 2 win', 'pay to win roblox', 'pay 2 win roblox', 'pay to win roblox games', 'pay to win roblox simulator', 'roblox obby story', 'roblox rage', 'roblox rage bait', 'roblox rage game', 'rage games', 'rage game roblox', 'roblox rage quit']",PT18M3S,164209,12688,169,US
sFtyHjq22W8,Beéle - I Miss You (Lyrics),FireFly,2025-11-04T13:05:01Z,10,"['lyrics', 'letra', 'musica letra', 'musica con letra', 'musica', 'latin', 'latin hits', 'firefly', 'Beéle I Miss You letra', 'Beéle I Miss You lyrics', 'Beéle I Miss You', 'I Miss You letra', 'I Miss You lyrics', 'I Miss You I Miss You I Miss You', 'Beéle hits', 'I Miss You', 'Te estoy pensando no importa la hora a que escuches esto', ""¿Por qué dice' quе no? Si sabe' que te lo advertí no no no no"", ""Cuando el amor se ignora las cosa' terminan así así así"", 'Beéle popular songs', 'Beéle BORONDO', 'Beéle', 'popular spanish songs']",PT2M54S,1358965,1396,6,US
dgOlgyjH7CI,PEAK - ROOTS Update Trailer 🍄,Landfall,2025-11-05T17:59:27Z,20,[],PT1M1S,30174,3702,170,US
k4VDsidZmQ8,"Skyrim, but the road is trying to kill you (DEATH ROAD)",DougDoug: Published Author,2025-11-05T20:00:44Z,20,"['DougDoug', 'DougDoug Youtube Channel', 'Channel Youtube DougDoug', 'doug doug', 'twitch', 'twitch chat', 'dougdoug twitch chat', 'twitch chat plays', 'dougdoug twitch', 'skyrim', 'joov', 'death road', 'skyrim speedrun', 'skyrim mods', 'mod', 'skyrim challenge', 'elder scrolls', 'country roads']",PT33M39S,224456,17221,1190,US
liSbd7hDOlg,Kenny Muney - Papi's Home (Official Video),Kenny Muney,2025-11-04T19:59:12Z,10,[],PT2M38S,267296,3375,156,US
vJcIuCJ7RFU,The Predator Annihilates His First Trophy [2025] Fight Scene | Predator: Badlands New Trailers 4K,MovieGasm‍․com,2025-11-05T03:17:02Z,1,"['trailer', 'movies', '2025', 'movie', 'trailers', 'predator badlands', 'predator badlands opening scene', 'Predator: Badlands scene', 'The Predator Annihilates His First Trophy [2025] Fight Scene', 'action scene', 'alien vs predator', 'new trailers', 'Predator: Badlands clip', 'final scene', 'Predator: Badlands final scene', 'Predator: Badlands fight scenes', 'fight', 'scene', 'movie clip', '4k', 'sci-fi', 'action', 'Predator: Badlands (Movie)', 'moviegasm', '#2']",PT9M19S,239851,2900,469,US
GWQIodExGok,Dispatch Episode 5 & 6 - All Choices & Romance Options,MELOO,2025-11-05T20:02:19Z,20,"['All Characters', 'All Ultimates', 'Boss Fight', 'Open World', 'P5X', 'Dispatch Episode 3', 'Dispatch Episode 4', 'Dispatch All Choices', 'All Endings', 'Blonde Blazer']",PT8M15S,178614,4927,394,US
QQeRB8H34-E,"Sean Kingston - Beat It (Lyrics) ft. Chris Brown & Wiz Khalifa | He aint fly no, he dont even drive",After Beats,2025-11-04T19:07:52Z,10,"['beat it - (sean kingston) lyrics', '(sean kingston) lyrics - beat it', 'sean kingston beat it', 'beat it', 'sean kingston', 'sean kingston _ beat it (lyrics)', 'sean kingston - (beat it ) after beats', 'chris brown', 'wiz khalifa']",PT4M14S,244532,453,6,US
8Ry41LBsSuQ,Call of Duty: Black Ops 7 | Launch Trailer (PC Features Spotlight),Call of Duty,2025-11-04T17:00:02Z,20,"['call of duty', 'cod', 'activision']",PT1M25S,4004502,6710,1196,US
oqbzjZfYGj4,"Dispatch Episode 5 & 6 Full Playthrough (Uncensored/Invisgal, Sonar & Phenomenon Route)",CGInferno,2025-11-05T19:54:00Z,20,[],PT1H49M37S,78012,3312,200,US
u3M1zReLMTk,Alice In Chains - Man in the Box (Lyrics),7clouds Rock,2025-11-04T14:01:36Z,22,"['man in the box', 'man in the box lyrics', 'lyrics man in the box', 'alice in chains', 'lyrics', 'alice in chains man in the box', 'man in the box alice in chains', 'alice in chains man in the box lyrics', 'lyrics alice in chains man in the box', 'alice in chains lyrics', 'alice in chains lyrics man in the box', 'man in the box lyrics alice in chains', 'lyrics man in the box alice in chains', 'man in the box alice in chains lyrics']",PT4M46S,451167,1214,44,US
EMxckioQS2s,FPS Bedwars in Minecraft,SSundee,2025-11-05T22:00:16Z,20,[],PT17M12S,103267,7003,360,US
